Date,Open,High,Low,Close,Adj Close,Volume
2021-04-21,70.989998,72.570000,70.550003,72.540001,69.023949,282800
2021-04-22,72.739998,73.160004,71.889999,72.010002,68.519638,93400
2021-04-23,72.360001,73.980003,72.080002,73.639999,70.070633,96500
2021-04-26,74.169998,74.599998,73.820000,73.900002,70.318039,92700
2021-04-27,74.279999,74.510002,73.940002,74.410004,70.803329,84600
2021-04-28,74.540001,75.050003,74.275002,74.889999,71.260048,110100
2021-04-29,75.760002,75.879997,74.500000,75.110001,71.469391,82600
2021-04-30,74.739998,74.989998,73.709999,73.900002,70.318039,83700
2021-05-03,74.800003,75.820000,74.510002,75.470001,71.811935,85100
2021-05-04,75.279999,75.680000,74.300003,75.529999,71.869034,149600
2021-05-05,76.010002,76.510002,75.449997,76.260002,72.563637,154400
2021-05-06,76.529999,76.690002,75.275002,76.690002,72.972794,128600
2021-05-07,76.540001,77.720001,76.059998,77.709999,73.943359,133700
2021-05-10,78.019997,78.500000,76.720001,76.720001,73.001350,191600
2021-05-11,75.110001,76.510002,74.809998,76.099998,72.411407,206600
2021-05-12,75.839996,76.309998,73.666000,73.790001,70.213379,167900
2021-05-13,74.099998,75.679001,73.940002,75.260002,71.612106,122600
2021-05-14,76.239998,77.309998,75.810997,77.260002,73.515175,540800
2021-05-17,77.050003,78.010002,76.499001,78.000000,74.219299,192500
2021-05-18,78.040001,78.213997,76.739998,76.760002,73.039413,126200
2021-05-19,75.360001,75.870003,74.379997,75.849998,72.173523,128000
2021-05-20,76.089996,76.089996,74.879997,75.599998,71.935638,123200
2021-05-21,76.529999,76.921997,75.879997,76.089996,72.401886,94800
2021-05-24,76.639999,76.639999,75.809998,76.209999,72.516068,96700
2021-05-25,76.309998,77.032997,74.775002,74.820000,71.193443,121800
2021-05-26,75.050003,76.500000,75.050003,76.430000,72.725403,166000
2021-05-27,77.230003,77.820000,77.230003,77.610001,73.848198,150200
2021-05-28,78.099998,78.099998,76.727997,77.480003,73.724525,93100
2021-06-01,78.389999,79.029999,78.232002,78.940002,75.113762,124300
2021-06-02,79.370003,79.400002,78.369003,78.540001,74.733139,140900
2021-06-03,78.279999,78.523003,77.599998,78.300003,74.504776,118000
2021-06-04,78.849998,78.849998,77.580002,78.320000,74.523796,175200
2021-06-07,78.519997,78.778000,78.250000,78.529999,74.723633,89300
2021-06-08,78.699997,79.480003,77.889999,79.290001,75.446785,119900
2021-06-09,79.250000,79.250000,78.389999,78.430000,74.628471,133600
2021-06-10,78.959999,79.150002,77.500000,77.500000,73.743553,124700
2021-06-11,77.750000,78.403999,77.750000,78.400002,74.599915,74300
2021-06-14,78.699997,78.757004,77.050003,77.320000,73.572281,118400
2021-06-15,77.529999,77.930000,76.790001,77.839996,74.067062,82000
2021-06-16,77.459999,77.800003,76.760002,77.570000,73.810158,127400
2021-06-17,77.349998,77.700996,74.250999,75.050003,71.412292,186700
2021-06-18,73.980003,74.480003,73.037003,73.169998,69.623405,146000
2021-06-21,73.709999,75.514000,73.709999,75.419998,71.764359,112700
2021-06-22,75.239998,75.599998,74.320000,75.430000,71.942711,87700
2021-06-23,75.570000,76.250000,75.430000,75.690002,72.190704,113100
2021-06-24,76.099998,76.922997,75.690002,76.879997,73.325676,283700
2021-06-25,77.199997,77.750000,77.046997,77.139999,73.573654,265000
2021-06-28,77.089996,77.089996,75.160004,75.650002,72.152557,381300
2021-06-29,75.889999,76.343002,75.288002,75.410004,71.923637,324900
2021-06-30,75.169998,76.169998,75.169998,76.000000,72.486359,218800
2021-07-01,76.500000,77.080002,76.370003,76.870003,73.316147,227100
2021-07-02,77.150002,77.150002,75.987999,76.000000,72.486359,240900
2021-07-06,76.000000,76.000000,73.561996,74.209999,70.779129,288500
2021-07-07,74.089996,74.464996,73.070000,73.889999,70.473915,298000
2021-07-08,72.449997,73.889999,71.839996,72.970001,69.596458,253400
2021-07-09,73.940002,75.239998,73.940002,75.209999,71.732887,193600
2021-07-12,74.989998,75.540001,74.209999,75.480003,71.990410,113700
2021-07-13,75.260002,75.440002,74.080002,74.110001,70.683746,121600
2021-07-14,74.389999,75.302002,73.199997,73.309998,69.920738,144100
2021-07-15,72.959999,73.440002,72.160004,72.820000,69.453392,126600
2021-07-16,73.489998,73.489998,71.120003,71.250000,67.955971,112700
2021-07-19,69.959999,70.339996,68.779999,69.459999,66.248734,401300
2021-07-20,69.660004,72.050003,69.444000,71.434998,68.132423,193800
2021-07-21,72.169998,73.389999,72.169998,72.959999,69.586914,475500
2021-07-22,72.949997,72.949997,71.344002,71.699997,68.385162,122000
2021-07-23,72.230003,72.581001,71.480003,72.150002,68.814362,119600
2021-07-26,72.220001,73.349998,72.220001,72.989998,69.615524,69700
2021-07-27,72.639999,72.760002,71.719002,72.269997,68.928810,144100
2021-07-28,72.750000,73.500000,71.748001,72.959999,69.586914,103500
2021-07-29,73.650002,74.389999,73.311996,73.870003,70.454842,66000
2021-07-30,73.550003,74.499001,73.139999,73.389999,69.997040,77800
2021-08-02,74.010002,75.099998,72.790001,72.849998,69.481995,71500
2021-08-03,73.070000,73.820000,71.894997,73.669998,70.264091,133800
2021-08-04,73.260002,73.330002,72.029999,72.040001,68.709450,223500
2021-08-05,72.360001,73.639000,72.360001,73.199997,69.815819,123800
2021-08-06,73.790001,74.489998,73.790001,74.279999,70.845909,131300
2021-08-09,74.110001,74.184998,73.303001,73.760002,70.349930,112700
2021-08-10,73.849998,75.120003,73.720001,75.029999,71.561218,177900
2021-08-11,75.120003,76.029999,74.529999,76.019997,72.505432,96600
2021-08-12,76.169998,76.324997,75.074997,75.739998,72.238380,331100
2021-08-13,75.879997,75.879997,74.845001,74.980003,71.513527,90300
2021-08-16,74.510002,74.709999,73.599998,74.410004,70.969887,85100
2021-08-17,73.839996,73.891998,72.500000,73.250000,69.863518,166900
2021-08-18,73.050003,73.839996,72.419998,72.470001,69.119553,127900
2021-08-19,71.519997,72.129997,70.884003,71.470001,68.165810,143400
2021-08-20,71.430000,72.570999,71.419998,72.519997,69.167244,91600
2021-08-23,73.290001,73.650002,72.980003,73.570000,70.168709,107000
2021-08-24,73.830002,74.610001,73.830002,74.430000,70.988953,107400
2021-08-25,74.589996,75.443001,74.192001,74.959999,71.494446,99000
2021-08-26,74.919998,74.919998,73.739998,74.010002,70.588364,402400
2021-08-27,74.199997,76.349998,74.080002,76.190002,72.667595,139300
2021-08-30,76.489998,76.500000,75.550003,75.620003,72.123955,91600
2021-08-31,75.830002,75.919998,74.989998,75.500000,72.009483,189100
2021-09-01,75.720001,75.913002,74.750999,75.690002,72.190704,92800
2021-09-02,75.919998,76.697998,75.744003,76.099998,72.581749,128600
2021-09-03,76.050003,76.169998,75.489998,75.789001,72.285126,86000
2021-09-07,75.690002,76.259003,75.129997,75.160004,71.685204,141100
2021-09-08,75.010002,75.249001,74.000000,74.269997,70.836349,101400
2021-09-09,74.209999,75.010002,73.760002,74.440002,70.998497,74300
2021-09-10,74.900002,75.000000,73.809998,73.889999,70.473915,136100
2021-09-13,74.529999,74.730003,73.945000,74.669998,71.217850,223500
2021-09-14,75.040001,75.040001,73.169998,73.459999,70.063797,124000
2021-09-15,73.669998,74.940002,73.669998,74.820000,71.360916,145900
2021-09-16,74.930000,74.978996,74.089996,74.440002,70.998497,150400
2021-09-17,74.269997,74.776001,73.680000,74.199997,70.769577,155900
2021-09-20,72.309998,73.000000,71.599998,72.680000,69.319847,208200
2021-09-21,73.110001,73.250000,71.660004,72.339996,69.092529,217700
2021-09-22,72.800003,74.245003,72.800003,73.519997,70.219566,486600
2021-09-23,74.129997,75.669998,74.050003,75.199997,71.824135,187900
2021-09-24,74.779999,75.820000,74.669998,75.400002,72.015160,99500
2021-09-27,75.779999,78.199997,75.779999,77.760002,74.269226,170700
2021-09-28,77.730003,78.175003,76.712997,76.849998,73.400070,171200
2021-09-29,76.970001,77.279999,76.500000,76.980003,73.524231,160900
2021-09-30,77.360001,77.360001,75.610001,75.610001,72.215736,204700
2021-10-01,76.080002,77.629997,75.500000,77.120003,73.657959,318000
2021-10-04,77.300003,78.139999,77.035004,77.519997,74.039993,194500
2021-10-05,77.980003,78.500000,77.353996,77.790001,74.297882,174200
2021-10-06,76.970001,77.220001,75.629997,76.949997,73.495575,106500
2021-10-07,77.550003,78.610001,77.400002,78.239998,74.727676,157400
2021-10-08,78.489998,78.948997,78.130997,78.199997,74.689468,146700
2021-10-11,78.489998,79.099998,77.709999,77.720001,74.231033,144100
2021-10-12,77.870003,78.129997,77.570000,77.839996,74.345634,184600
2021-10-13,77.889999,77.889999,76.709999,77.720001,74.231033,115100
2021-10-14,78.639999,78.720001,78.370003,78.599998,75.071526,134700
2021-10-15,79.470001,79.786003,78.599998,78.639999,75.109718,104500
2021-10-18,78.500000,79.290001,78.370003,79.059998,75.510872,175100
2021-10-19,79.449997,79.449997,78.489998,78.959999,75.415352,654400
2021-10-20,78.930000,79.989998,78.589996,79.860001,76.274956,323100
2021-10-21,79.970001,80.260002,79.161003,79.639999,76.064827,358200
2021-10-22,79.830002,80.279999,79.360001,79.989998,76.399109,243100
2021-10-25,80.309998,81.129997,80.220001,81.010002,77.373337,539600
2021-10-26,81.260002,81.260002,79.930000,79.980003,76.389580,230900
2021-10-27,79.930000,79.940002,77.779999,77.849998,74.355186,284800
2021-10-28,78.169998,78.989998,78.169998,78.989998,75.444016,264300
2021-10-29,78.970001,79.228996,78.290001,78.660004,75.128838,183100
2021-11-01,79.199997,80.964996,79.190002,80.879997,77.249176,418300
2021-11-02,81.019997,81.019997,80.250000,80.639999,77.019943,646400
2021-11-03,80.550003,82.769997,80.550003,82.349998,78.653175,302200
2021-11-04,82.889999,83.199997,81.625000,82.040001,78.357094,239200
2021-11-05,82.879997,83.925003,82.879997,83.580002,79.827957,281900
2021-11-08,84.290001,84.588997,83.698997,83.870003,80.104942,288600
2021-11-09,83.800003,84.129997,83.029999,83.709999,79.952118,214400
2021-11-10,83.559998,83.806000,82.209999,82.589996,78.882385,257700
2021-11-11,83.019997,83.949997,82.700996,83.629997,79.875710,179900
2021-11-12,83.779999,84.039001,83.419998,83.639999,79.885262,281700
2021-11-15,83.989998,84.120003,83.191002,83.589996,79.837502,253200
2021-11-16,83.639999,84.110001,83.239998,83.730003,79.971230,276300
2021-11-17,83.449997,83.449997,82.170998,82.470001,78.767792,1111900
2021-11-18,82.910004,83.039001,81.900002,82.650002,78.939713,238000
2021-11-19,81.690002,82.010002,81.169998,81.410004,77.755379,235800
2021-11-22,82.000000,83.323997,81.762001,82.290001,78.595863,345700
2021-11-23,82.519997,83.108002,82.099998,82.930000,79.207146,261300
2021-11-24,82.309998,82.830002,82.110001,82.570000,78.863297,168600
2021-11-26,80.209999,80.209999,77.900002,79.199997,75.644577,196600
2021-11-29,80.660004,80.982002,78.568001,79.070000,75.520432,236300
2021-11-30,78.110001,78.417999,76.290001,77.019997,73.562439,357400
2021-12-01,78.849998,79.169998,75.620003,75.639999,72.244392,216400
2021-12-02,76.000000,78.138000,75.779999,77.750000,74.259674,312900
2021-12-03,78.279999,78.449997,76.279999,76.830002,73.380974,205600
2021-12-06,77.839996,79.250000,77.181000,78.529999,75.004677,235500
2021-12-07,79.790001,80.585999,79.470001,79.839996,76.255836,228300
2021-12-08,80.309998,80.580002,79.860001,80.059998,76.465981,242400
2021-12-09,79.599998,79.849998,79.160004,79.190002,75.635033,254900
2021-12-10,79.879997,79.879997,78.385002,79.430000,75.864265,234300
2021-12-13,79.209999,79.389999,77.551003,77.660004,74.173721,298200
2021-12-14,77.080002,78.667999,77.080002,77.410004,73.934944,298500
2021-12-15,77.250000,78.440002,76.238998,78.160004,74.651276,334600
2021-12-16,78.589996,78.820000,76.650002,76.900002,73.904541,387100
2021-12-17,76.370003,77.279999,75.549004,76.459999,73.481674,235100
2021-12-20,75.650002,75.650002,73.824997,75.120003,72.193863,379200
2021-12-21,76.349998,77.489998,76.070000,77.449997,74.433113,324100
2021-12-22,77.449997,78.300003,77.010002,78.160004,75.115463,412000
2021-12-23,78.570000,78.970001,78.300003,78.470001,75.413391,276000
2021-12-27,78.709999,79.910004,78.004997,79.910004,76.797295,285000
2021-12-28,80.000000,80.609001,79.589996,79.750000,76.643524,288700
2021-12-29,79.839996,80.370003,79.540001,80.139999,77.018326,284300
2021-12-30,80.250000,80.940002,79.550003,79.620003,76.518593,511600
2021-12-31,79.570000,80.070000,79.300003,79.739998,76.633911,265700
2022-01-03,80.349998,81.709999,80.209999,80.809998,77.662224,385100
2022-01-04,81.290001,82.599998,81.290001,82.230003,79.026924,375100
2022-01-05,82.470001,83.012001,80.370003,80.419998,77.287422,534300
2022-01-06,81.129997,81.959999,80.419998,81.589996,78.411842,253800
2022-01-07,81.800003,82.216003,80.879997,81.209999,78.046646,264000
2022-01-10,81.070000,81.220001,79.710999,80.940002,77.787178,252000
2022-01-11,81.269997,81.959999,80.160004,81.809998,78.623276,342400
2022-01-12,82.320000,82.737999,81.230003,81.900002,78.709778,438400
2022-01-13,82.239998,83.110001,81.739998,82.000000,78.805885,337700
2022-01-14,81.440002,82.410004,81.199997,82.389999,79.180679,392300
2022-01-18,82.010002,82.309998,80.360001,80.570000,77.431580,405700
2022-01-19,81.190002,81.190002,79.169998,79.199997,76.114944,429800
2022-01-20,79.500000,80.379997,77.120003,77.230003,74.221687,504500
2022-01-21,76.989998,78.000000,75.879997,75.900002,72.943489,511900
2022-01-24,74.709999,77.980003,73.949997,77.820000,74.788696,586500
2022-01-25,76.660004,78.309998,75.389999,77.519997,74.500374,464600
2022-01-26,78.709999,79.190002,75.610001,76.400002,73.424011,341200
2022-01-27,77.019997,78.144997,74.800003,75.320000,72.386086,705200
2022-01-28,75.410004,76.110001,73.900002,76.110001,73.145317,373900
2022-01-31,75.839996,77.230003,75.309998,77.230003,74.221687,451600
2022-02-01,77.489998,78.750000,76.650002,78.680000,75.615211,508600
2022-02-02,78.900002,78.900002,77.489998,78.489998,75.432594,637200
2022-02-03,77.750000,78.906998,77.500000,77.589996,74.567657,423300
2022-02-04,77.589996,78.209999,76.610001,77.610001,74.586884,522700
2022-02-07,77.599998,78.309998,77.300003,77.669998,74.644539,467700
2022-02-08,77.910004,79.029999,77.731003,78.910004,75.836243,608600
2022-02-09,79.410004,79.959999,79.379997,79.709999,76.605080,496700
2022-02-10,78.760002,80.639999,78.389999,78.849998,75.778580,444800
2022-02-11,78.940002,79.739998,78.019997,78.629997,75.567146,343100
2022-02-14,78.800003,79.044998,77.730003,78.129997,75.086632,605800
2022-02-15,78.760002,79.860001,78.449997,79.769997,76.662735,642500
2022-02-16,79.650002,80.337997,79.440002,79.889999,76.778061,600000
2022-02-17,79.269997,79.559998,78.169998,78.370003,75.317268,508700
2022-02-18,78.160004,79.220001,77.851997,78.300003,75.250015,735100
2022-02-22,78.440002,78.550003,76.519997,77.040001,74.039078,709400
2022-02-23,77.730003,78.080002,75.797997,75.959999,73.001160,718800
2022-02-24,74.680000,76.709999,74.010002,76.550003,73.568176,947400
2022-02-25,76.709999,78.449997,76.449997,78.410004,75.355721,869100
2022-02-28,77.750000,79.000000,77.580002,78.790001,75.720917,670700
2022-03-01,78.910004,79.220001,76.681000,77.309998,74.298569,710100
2022-03-02,78.089996,80.480003,78.089996,80.000000,76.883789,952700
2022-03-03,80.239998,80.239998,78.860001,79.620003,76.518593,648400
2022-03-04,79.000000,79.000000,77.904999,78.809998,75.740135,811600
2022-03-07,79.160004,79.260002,76.550003,76.639999,73.654663,751800
2022-03-08,77.089996,78.699997,77.029999,77.080002,74.077522,699200
2022-03-09,78.080002,78.830002,77.669998,78.459999,75.403770,647900
2022-03-10,77.820000,79.220001,77.699997,79.160004,76.076515,548400
2022-03-11,79.480003,79.769997,78.389999,78.480003,75.422997,721800
2022-03-14,78.760002,78.776001,77.235001,77.660004,74.634941,642800
2022-03-15,77.400002,78.260002,77.044998,78.129997,75.086632,485400
2022-03-16,79.019997,80.070000,78.330002,80.050003,76.931847,767800
2022-03-17,80.169998,81.169998,80.000000,81.089996,77.931313,595600
2022-03-18,80.690002,81.510002,80.080002,81.430000,78.258080,347500
2022-03-21,81.800003,82.739998,80.870003,81.379997,78.210037,520800
2022-03-22,81.730003,82.322998,80.839996,81.449997,78.496246,456800
2022-03-23,81.309998,81.410004,80.169998,80.199997,77.291588,470700
2022-03-24,80.650002,80.995003,80.150002,80.989998,78.052948,606500
2022-03-25,81.150002,82.129997,81.050003,82.120003,79.141960,650900
2022-03-28,81.720001,81.720001,80.440002,81.190002,78.245682,546200
2022-03-29,81.449997,82.699997,81.400002,82.570000,79.575638,577700
2022-03-30,82.500000,82.824997,80.730003,81.099998,78.158943,715900
2022-03-31,80.919998,81.510002,79.849998,79.860001,76.963928,668700
2022-04-01,80.370003,80.839996,79.549004,80.309998,77.397598,797800
2022-04-04,80.709999,80.709999,79.535004,79.889999,76.992836,572500
2022-04-05,80.019997,80.599998,78.099998,78.190002,75.354485,763900
2022-04-06,77.860001,78.000000,76.809998,77.199997,74.400383,722400
2022-04-07,77.250000,77.641998,75.910004,77.139999,74.342560,633500
2022-04-08,77.139999,78.110001,76.970001,77.550003,74.737686,657400
2022-04-11,77.180000,78.459000,77.025002,77.209999,74.410027,902500
2022-04-12,77.930000,79.199997,77.445000,77.660004,74.843704,907000
2022-04-13,77.970001,79.419998,77.739998,79.330002,76.453133,532300
2022-04-14,79.360001,79.930000,79.060997,79.209999,76.337494,801200
2022-04-18,79.250000,80.125999,79.239998,79.699997,76.809723,616500
2022-04-19,79.669998,81.224998,79.669998,81.050003,78.110764,749700
2022-04-20,81.669998,82.099998,81.239998,81.739998,78.775742,992800
2022-04-21,82.489998,82.669998,79.419998,79.750000,76.857910,853500
2022-04-22,79.410004,79.510002,77.114998,77.260002,74.458206,1226600
2022-04-25,76.320000,77.309998,74.668999,77.180000,74.381111,1024800
2022-04-26,76.750000,76.980003,75.190002,75.199997,72.472900,1014200
2022-04-27,75.400002,76.070000,74.739998,75.370003,72.636757,1231400
2022-04-28,76.209999,77.589996,74.760002,77.160004,74.361832,871100
2022-04-29,76.900002,77.620003,74.940002,75.129997,72.405449,730800
2022-05-02,74.989998,76.050003,74.000000,75.730003,72.983688,1238500
2022-05-03,75.809998,77.709999,75.760002,77.370003,74.564224,974200
2022-05-04,77.779999,79.839996,76.870003,79.730003,76.838638,539600
2022-05-05,79.010002,79.309998,75.949997,77.199997,74.400383,904100
2022-05-06,76.889999,77.308998,75.540001,76.419998,73.648674,904900
2022-05-09,75.190002,75.540001,73.389999,73.739998,71.065857,1272600
2022-05-10,74.550003,74.790001,71.839996,73.309998,70.651451,1206900
2022-05-11,73.389999,75.120003,72.080002,72.250000,69.629883,1414400
2022-05-12,71.860001,73.028000,71.040001,72.529999,69.899727,1218300
2022-05-13,73.480003,75.058998,73.480003,74.360001,71.663376,1013600
2022-05-16,74.139999,74.959999,73.580002,74.360001,71.663376,844900
2022-05-17,75.400002,76.779999,75.310997,76.709999,73.928146,1287100
2022-05-18,75.870003,75.910004,73.250000,73.779999,71.104408,730500
2022-05-19,72.919998,74.489998,72.820000,73.489998,70.824928,1011600
2022-05-20,74.279999,74.389999,71.620003,73.279999,70.622536,1345800
2022-05-23,73.959999,74.940002,73.428001,74.550003,71.846489,989100
2022-05-24,73.709999,73.989998,72.190002,73.720001,71.046585,992800
2022-05-25,73.389999,76.050003,73.389999,75.709999,72.964409,815600
2022-05-26,76.290001,77.980003,76.290001,77.610001,74.795509,1270000
2022-05-27,77.699997,79.379997,77.650002,79.379997,76.501312,1635600
2022-05-31,79.269997,79.349998,78.132004,78.500000,75.653236,1903900
2022-06-01,78.889999,79.362000,77.330002,78.580002,75.730331,1950400
2022-06-02,78.449997,79.980003,78.400002,79.980003,77.079575,1154500
2022-06-03,79.239998,79.669998,78.940002,79.519997,76.636246,1351600
2022-06-06,80.379997,80.783997,79.697998,80.419998,77.503609,1485700
2022-06-07,79.870003,81.580002,79.589996,81.580002,78.621536,869200
2022-06-08,81.360001,81.360001,79.559998,79.989998,77.089218,863500
2022-06-09,79.480003,79.730003,78.379997,78.419998,75.576134,1153800
2022-06-10,77.139999,77.589996,75.690002,76.129997,73.369186,1706100
2022-06-13,74.059998,74.400002,72.099998,72.540001,69.909378,1858800
2022-06-14,72.910004,73.579002,72.010002,72.809998,70.169571,1884200
2022-06-15,73.459999,74.070000,72.029999,73.209999,70.555077,979400
2022-06-16,71.660004,71.690002,68.769997,69.239998,66.729050,2354300
2022-06-17,69.480003,70.184998,68.237999,68.860001,66.362831,1623800
2022-06-21,69.940002,70.550003,69.300003,69.750000,67.511734,1394800
2022-06-22,68.550003,69.269997,68.129997,68.489998,66.292160,1528000
2022-06-23,68.699997,68.805000,66.919998,67.930000,65.750137,1391200
2022-06-24,68.540001,70.389999,68.540001,70.070000,67.821457,690400
2022-06-27,70.410004,71.429001,70.160004,70.849998,68.576447,1084300
2022-06-28,71.440002,72.110001,70.150002,70.370003,68.111847,1064500
2022-06-29,70.510002,70.510002,68.709000,69.169998,66.950340,1232600
2022-06-30,68.080002,69.250000,67.610001,68.360001,66.166359,1072300
2022-07-01,68.180000,69.080002,67.184998,68.970001,66.756767,906300
2022-07-05,67.669998,68.360001,66.578003,68.360001,66.166359,777400
2022-07-06,67.989998,68.360001,66.404999,67.419998,65.256508,1124300
2022-07-07,68.230003,69.440002,68.230003,69.150002,66.931000,971800
2022-07-08,69.139999,69.557999,68.449997,69.110001,66.892265,711100
2022-07-11,68.519997,68.857002,68.203003,68.410004,66.214752,752700
2022-07-12,68.019997,69.040001,67.900002,68.330002,66.137321,711900
2022-07-13,67.589996,68.620003,67.239998,68.279999,66.088905,1071800
2022-07-14,67.150002,67.389999,66.199997,67.349998,65.188751,789500
2022-07-15,68.239998,68.930000,67.470001,68.879997,66.669662,802000
2022-07-18,69.620003,70.430000,69.120003,69.330002,67.105225,695200
2022-07-19,70.199997,72.059998,70.199997,71.980003,69.670181,672700
2022-07-20,71.690002,73.000000,71.481003,72.900002,70.560661,1052500
2022-07-21,72.300003,72.500000,71.230003,72.500000,70.173485,752800
2022-07-22,72.730003,72.989998,71.199997,71.750000,69.447556,311700
2022-07-25,72.220001,72.870003,71.680000,72.839996,70.502579,728000
2022-07-26,72.459999,72.900002,72.084000,72.300003,69.979912,669700
2022-07-27,72.820000,74.400002,72.449997,74.099998,71.722137,938000
2022-07-28,74.449997,74.919998,73.230003,74.839996,72.438408,702800
2022-07-29,75.070000,75.930000,74.949997,75.739998,73.309525,691400
2022-08-01,75.250000,76.198997,74.445000,75.730003,73.299850,840200
2022-08-02,75.500000,75.669998,74.610001,74.820000,72.419044,720900
2022-08-03,75.589996,75.739998,74.779999,75.470001,73.048187,417600
2022-08-04,75.440002,75.489998,74.669998,74.709999,72.312576,486000
2022-08-05,74.180000,75.480003,74.096001,75.209999,72.796524,554500
2022-08-08,75.699997,76.410004,75.470001,75.709999,73.280479,580500
2022-08-09,75.500000,75.839996,74.699997,75.070000,72.661018,497300
2022-08-10,76.190002,77.050003,76.135002,76.809998,74.345184,668600
2022-08-11,77.739998,78.555000,77.739998,78.050003,75.545387,633200
2022-08-12,78.480003,79.339996,78.042999,79.339996,76.793991,875100
2022-08-15,78.389999,79.070000,77.820000,79.070000,76.532661,363500
2022-08-16,79.180000,80.218002,79.070000,79.800003,77.239235,597900
2022-08-17,79.040001,79.309998,78.260002,78.830002,76.300362,292200
2022-08-18,79.129997,80.019997,78.949997,79.959999,77.394104,457500
2022-08-19,79.260002,79.360001,78.422997,78.680000,76.155182,488700
2022-08-22,77.870003,77.870003,76.940002,77.269997,74.790421,618100
2022-08-23,77.620003,78.546997,77.521004,77.639999,75.148552,607100
2022-08-24,77.550003,77.989998,77.220001,77.720001,75.225975,749800
2022-08-25,78.160004,79.059998,77.779999,79.059998,76.522972,606800
2022-08-26,79.180000,79.190002,76.827003,76.870003,74.403267,803500
2022-08-29,76.349998,77.040001,75.959999,76.279999,73.832191,1028800
2022-08-30,76.419998,76.419998,74.360001,74.779999,72.380325,1278000
2022-08-31,74.820000,74.830002,74.010002,74.040001,71.664063,839500
2022-09-01,73.440002,73.440002,72.339996,73.050003,70.705841,1178000
2022-09-02,74.190002,74.250000,72.470001,72.839996,70.502579,970800
2022-09-06,73.330002,73.330002,71.639999,72.000000,69.689537,1295800
2022-09-07,71.720001,72.860001,71.411003,72.769997,70.434830,936200
2022-09-08,72.339996,72.959000,71.660004,72.949997,70.609047,881200
2022-09-09,73.690002,74.720001,73.690002,74.599998,72.206100,838400
2022-09-12,75.290001,75.930000,75.050003,75.519997,73.096565,614900
2022-09-13,73.809998,74.285004,72.323997,72.650002,70.318680,1220100
2022-09-14,73.000000,73.024002,72.000000,72.809998,70.473541,1024600
2022-09-15,72.349998,73.330002,72.080002,72.400002,70.076706,1214400
2022-09-16,71.550003,71.650002,70.489998,71.389999,69.099113,770200
2022-09-19,70.519997,72.519997,70.488998,72.360001,70.037994,1033000
2022-09-20,71.410004,71.410004,70.389999,71.000000,69.058525,886600
2022-09-21,71.620003,72.025002,70.000000,70.010002,68.095596,750000
2022-09-22,70.110001,70.290001,68.483002,68.589996,66.714424,1056400
2022-09-23,67.550003,67.550003,65.570000,66.430000,64.613487,1692100
2022-09-26,66.120003,67.199997,65.290001,65.419998,63.631111,1828200
2022-09-27,66.320000,66.860001,65.110001,65.830002,64.029892,1501600
2022-09-28,66.220001,68.250000,65.839996,67.800003,65.946037,1534300
2022-09-29,67.000000,67.000000,65.610001,66.580002,64.759392,1225300
2022-09-30,66.389999,67.574997,65.879997,66.139999,64.331421,1350200
2022-10-03,67.190002,68.820000,66.660004,68.430000,66.558800,1694400
2022-10-04,69.830002,71.268997,69.741997,71.260002,69.311417,1351700
2022-10-05,70.309998,71.400002,69.949997,71.150002,69.204414,1351400
2022-10-06,70.809998,71.660004,70.580002,71.080002,69.136345,2185100
2022-10-07,70.550003,70.720001,69.220001,69.529999,67.628716,1649700
2022-10-10,69.720001,70.209999,69.120003,69.519997,67.618988,1328300
2022-10-11,69.199997,70.510002,68.525002,69.489998,67.589813,1783400
2022-10-12,69.379997,70.110001,68.824997,69.570000,67.667625,873400
2022-10-13,68.290001,71.930000,67.820000,71.580002,69.622673,428400
2022-10-14,71.989998,72.370003,69.800003,69.879997,67.969139,403000
2022-10-17,71.120003,72.050003,70.897003,71.620003,69.661575,353600
2022-10-18,73.019997,73.655998,71.724998,72.370003,70.391068,422500
2022-10-19,71.820000,72.410004,70.778999,71.529999,69.574028,352700
2022-10-20,71.690002,72.540001,70.195000,70.449997,68.523560,367500
2022-10-21,70.639999,72.370003,70.474998,72.250000,70.274330,515900
2022-10-24,72.489998,73.089996,72.105003,72.919998,70.926018,340700
2022-10-25,72.849998,74.489998,72.794998,74.260002,72.229370,392600
2022-10-26,74.610001,75.800003,74.169998,74.680000,72.637894,336000
2022-10-27,75.430000,76.070000,74.720001,74.849998,72.803238,737700
2022-10-28,75.199997,76.320000,74.565002,76.279999,74.194138,506700
2022-10-31,75.879997,76.750000,75.735001,76.449997,74.359489,513600
2022-11-01,77.290001,77.291000,76.339996,76.760002,74.661026,616900
2022-11-02,76.610001,77.320000,74.470001,74.510002,72.472542,396300
2022-11-03,73.739998,74.800003,73.120003,74.349998,72.316910,254700
2022-11-04,75.699997,76.529999,74.678001,76.029999,73.950966,366700
2022-11-07,76.550003,77.099998,75.860001,77.010002,74.904175,294600
2022-11-08,77.349998,77.757004,76.050003,77.010002,74.904175,384900
2022-11-09,76.370003,76.430000,74.419998,74.589996,72.550354,518500
2022-11-10,77.379997,78.750000,77.059998,78.739998,76.586876,334900
2022-11-11,79.260002,80.330002,79.230003,79.529999,77.355263,269700
2022-11-14,79.169998,80.019997,78.720001,78.800003,76.645241,297500
